日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,14,732,52.00,52.60,52.00,52.50,-0.1,33
114/08/07,5,263,52.60,52.60,52.60,52.60,-1.0,3
114/08/06,0,3,--,--,--,--,0.0,1
114/08/05,5,275,54.00,54.00,53.60,53.60,0.0,8
114/08/04,0,3,--,--,--,--,0.0,2
114/08/01,0,0,--,--,--,--,0.0,0
114/08/01,0,0,--,--,--,--,0.0,0
114/07/31,0,0,--,--,--,--,0.0,0
114/07/31,0,0,--,--,--,--,0.0,0
114/07/30,0,0,--,--,--,--,0.0,0
114/07/30,0,0,--,--,--,--,0.0,0
114/07/29,0,8,--,--,--,--,0.0,7
114/07/29,0,8,--,--,--,--,0.0,7
114/07/28,4,230,53.60,54.50,53.60,54.30,-0.6,10
114/07/28,4,230,53.60,54.50,53.60,54.30,-0.6,10
114/07/25,5,279,52.90,54.90,52.90,54.90,1.9,10
114/07/25,5,279,52.90,54.90,52.90,54.90,1.9,10
114/07/24,0,0,--,--,--,--,0.0,0
114/07/24,0,0,--,--,--,--,0.0,0
114/07/23,11,579,52.10,53.10,52.10,53.00,0.9,12
114/07/23,11,579,52.10,53.10,52.10,53.00,0.9,12
114/07/22,5,264,53.30,53.30,52.10,52.10,-1.6,7
114/07/22,5,264,53.30,53.30,52.10,52.10,-1.6,7
114/07/21,1,55,53.70,53.70,53.70,53.70,0.0,2
114/07/21,1,55,53.70,53.70,53.70,53.70,0.0,2
114/07/18,0,0,--,--,--,--,0.0,0
114/07/18,0,0,--,--,--,--,0.0,0
114/07/17,8,437,54.30,54.30,53.00,53.80,-0.6,11
114/07/17,8,437,54.30,54.30,53.00,53.80,-0.6,11
114/07/16,2,109,54.80,54.80,54.40,54.40,-0.6,2
114/07/16,2,109,54.80,54.80,54.40,54.40,-0.6,2
114/07/15,2,113,55.90,55.90,55.00,55.00,1.2,4
114/07/15,2,113,55.90,55.90,55.00,55.00,1.2,4
114/07/14,2,108,54.00,54.00,53.80,53.80,-1.6,2
114/07/14,2,108,54.00,54.00,53.80,53.80,-1.6,2
114/07/11,10,555,54.00,55.40,53.60,55.40,1.9,13
114/07/11,10,555,54.00,55.40,53.60,55.40,1.9,13
114/07/10,11,597,53.50,53.50,52.60,53.50,-0.4,11
114/07/10,11,597,53.50,53.50,52.60,53.50,-0.4,11
114/07/09,6,336,53.20,53.90,52.60,53.90,0.7,10
114/07/09,6,336,53.20,53.90,52.60,53.90,0.7,10
114/07/08,0,1,--,--,--,--,0.0,1
114/07/08,0,1,--,--,--,--,0.0,1
114/07/07,0,3,--,--,--,--,0.0,3
114/07/07,0,3,--,--,--,--,0.0,3
114/07/04,0,0,--,--,--,--,0.0,1
114/07/04,0,0,--,--,--,--,0.0,1
