日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,12,95,8.01,8.01,7.80,7.98,-0.05,8
114/08/07,4,31,7.77,8.03,7.77,8.03,-0.32,4
114/08/06,3,25,8.09,8.35,8.09,8.35,0.26,2
114/08/05,1,8,8.09,8.09,8.09,8.09,0.18,2
114/08/04,26,199,7.60,7.99,7.60,7.91,-0.39,8
114/08/01,3,25,8.06,8.30,8.06,8.30,-0.06,3
114/08/01,3,25,8.06,8.30,8.06,8.30,-0.06,3
114/07/31,16,125,7.60,8.36,7.60,8.36,0.2,4
114/07/31,16,125,7.60,8.36,7.60,8.36,0.2,4
114/07/30,6,49,8.16,8.16,8.16,8.16,0.08,1
114/07/30,6,49,8.16,8.16,8.16,8.16,0.08,1
114/07/29,21,161,7.60,8.08,7.60,8.08,0.24,3
114/07/29,21,161,7.60,8.08,7.60,8.08,0.24,3
114/07/28,12,94,7.85,7.85,7.84,7.84,-0.27,5
114/07/28,12,94,7.85,7.85,7.84,7.84,-0.27,5
114/07/25,9,72,7.93,8.16,7.92,8.11,-0.08,5
114/07/25,9,72,7.93,8.16,7.92,8.11,-0.08,5
114/07/24,0,0,--,--,--,--,0.0,0
114/07/24,0,0,--,--,--,--,0.0,0
114/07/23,3,25,8.01,8.19,8.01,8.19,-0.1,3
114/07/23,3,25,8.01,8.19,8.01,8.19,-0.1,3
114/07/22,0,0,--,--,--,--,0.0,0
114/07/22,0,0,--,--,--,--,0.0,0
114/07/21,5,38,8.19,8.47,8.19,8.47,0.18,4
114/07/21,5,38,8.19,8.47,8.19,8.47,0.18,4
114/07/18,0,0,--,--,--,--,0.0,0
114/07/18,0,0,--,--,--,--,0.0,0
114/07/17,1,9,8.58,8.58,8.58,8.58,0.58,2
114/07/17,1,9,8.58,8.58,8.58,8.58,0.58,2
114/07/16,20,163,8.02,8.02,8.00,8.00,-0.19,9
114/07/16,20,163,8.02,8.02,8.00,8.00,-0.19,9
114/07/15,0,0,--,--,--,--,0.0,0
114/07/15,0,0,--,--,--,--,0.0,0
114/07/14,0,0,--,--,--,--,0.0,0
114/07/14,0,0,--,--,--,--,0.0,0
114/07/11,0,0,--,--,--,--,0.0,0
114/07/11,0,0,--,--,--,--,0.0,0
114/07/10,0,0,--,--,--,--,0.0,1
114/07/10,0,0,--,--,--,--,0.0,1
114/07/09,14,113,7.82,8.24,7.82,8.20,-0.16,10
114/07/09,14,113,7.82,8.24,7.82,8.20,-0.16,10
114/07/08,11,88,8.00,8.36,8.00,8.36,0.17,5
114/07/08,11,88,8.00,8.36,8.00,8.36,0.17,5
114/07/07,0,0,--,--,--,--,0.0,0
114/07/07,0,0,--,--,--,--,0.0,0
114/07/04,0,0,--,--,--,--,0.0,0
114/07/04,0,0,--,--,--,--,0.0,0
114/07/03,17,139,8.00,8.24,8.00,8.20,-0.03,5
114/07/03,17,139,8.00,8.24,8.00,8.20,-0.03,5
114/07/02,3,24,8.25,8.25,8.00,8.23,0.23,3
114/07/02,3,24,8.25,8.25,8.00,8.23,0.23,3
114/07/01,8,64,8.00,8.00,8.00,8.00,-0.24,3
114/07/01,8,64,8.00,8.00,8.00,8.00,-0.24,3
114/06/30,81,671,8.30,8.30,8.02,8.24,-0.24,7
114/06/30,81,671,8.30,8.30,8.02,8.24,-0.24,7
114/06/27,1,8,8.48,8.48,8.48,8.48,0.26,1
114/06/27,1,8,8.48,8.48,8.48,8.48,0.26,1
114/06/26,0,0,--,--,--,--,0.0,0
114/06/26,0,0,--,--,--,--,0.0,0
