日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/01,0,0,--,--,--,--,0.0,0
114/07/31,0,0,--,--,--,--,0.0,0
114/07/30,0,0,--,--,--,--,0.0,0
114/07/29,0,0,--,--,--,--,0.0,0
114/07/28,0,7,--,--,--,--,0.0,3
114/07/25,0,0,--,--,--,--,0.0,0
114/07/24,0,0,--,--,--,--,0.0,2
114/07/23,1,44,41.00,41.00,41.00,41.00,-0.8,4
114/07/22,0,0,--,--,--,--,0.0,0
114/07/21,0,2,--,--,--,--,0.0,1
114/07/18,0,2,--,--,--,--,0.0,1
114/07/17,3,130,44.50,44.50,42.00,42.00,-1.0,4
114/07/16,0,0,--,--,--,--,0.0,0
114/07/15,0,3,--,--,--,--,0.0,2
114/07/14,1,43,43.00,43.00,43.00,43.00,0.8,1
114/07/11,0,1,--,--,--,--,0.0,1
114/07/10,0,2,--,--,--,--,0.0,1
114/07/09,1,24,--,--,--,--,0.0,2
114/07/08,0,1,--,--,--,--,0.0,1
114/07/07,0,0,--,--,--,--,0.0,0
114/07/04,1,42,42.00,42.00,42.00,42.00,-0.95,1
114/07/03,1,43,42.95,42.95,42.95,42.95,1.15,1
114/07/02,3,132,41.95,41.95,41.80,41.80,0.3,13
114/07/01,2,90,41.15,41.50,41.15,41.50,0.8,5
114/06/30,5,213,40.70,40.70,40.70,40.70,-2.45,7
114/06/27,0,3,--,--,--,--,0.0,2
114/06/26,0,6,--,--,--,--,0.0,4
114/06/25,2,86,43.10,43.10,43.10,43.10,0.0,3
114/06/24,3,131,43.00,43.10,43.00,43.10,0.1,5
114/06/23,0,0,--,--,--,--,0.0,0
114/06/20,3,130,43.00,43.00,43.00,43.00,-0.8,4
114/06/19,4,173,43.00,43.80,43.00,43.80,0.75,2
114/06/18,1,48,43.05,43.05,43.05,43.05,0.05,4
114/06/17,4,172,43.05,43.05,43.00,43.00,-0.05,3
114/06/16,0,3,--,--,--,--,0.0,1
114/06/13,2,89,42.60,43.05,42.60,43.05,-3.0,8
114/06/12,1,46,46.05,46.05,46.05,46.05,1.05,2
114/06/11,0,0,--,--,--,--,0.0,2
114/06/10,3,146,46.50,46.80,45.00,45.00,-1.5,6
114/06/09,0,2,--,--,--,--,0.0,1
114/06/06,3,130,46.50,46.70,46.50,46.70,1.75,3
114/06/05,0,0,--,--,--,--,0.0,1
114/06/04,3,134,44.30,44.95,44.30,44.95,0.15,4
114/06/03,0,0,--,--,--,--,0.0,0
114/06/02,1,31,--,--,--,--,0.0,4
114/05/29,5,226,44.85,44.85,44.80,44.80,-2.2,6
114/05/28,1,53,47.00,47.00,47.00,47.00,-0.2,6
114/05/27,17,790,44.80,47.20,44.80,47.20,3.2,15
114/05/26,1,46,44.00,44.00,44.00,44.00,-0.05,2
114/05/23,0,5,--,--,--,--,0.0,4
114/05/22,3,119,44.00,44.00,44.00,44.00,-1.6,10
114/05/21,4,186,45.55,45.60,45.55,45.60,0.75,7
114/05/20,7,298,45.35,45.35,44.85,44.85,1.3,14
114/05/19,17,747,46.80,46.80,43.55,43.55,-3.35,31
114/05/16,26,"1,200",44.70,47.00,44.00,46.90,0.05,44
114/05/15,43,"2,007",42.60,46.85,42.60,46.85,4.25,65
114/05/14,0,0,--,--,--,--,0.0,3
114/05/13,1,43,42.60,42.60,42.60,42.60,0.0,3
114/05/12,9,402,42.60,42.65,42.60,42.60,0.75,16
114/05/09,1,42,41.85,41.85,41.85,41.85,0.55,3
114/05/08,13,523,39.60,41.30,39.50,41.30,2.2,9
114/05/07,0,0,--,--,--,--,0.0,0
114/05/06,1,45,39.10,39.10,39.10,39.10,1.05,6
114/05/05,0,1,--,--,--,--,0.0,1
114/05/02,1,39,38.05,38.05,38.05,38.05,0.0,2
114/04/30,1,39,38.05,38.05,38.05,38.05,0.05,3
114/04/29,3,118,38.50,38.50,38.00,38.00,-1.0,6
114/04/28,0,5,--,--,--,--,0.0,3
114/04/25,4,162,38.10,39.00,37.50,39.00,1.0,8
114/04/24,9,343,39.50,39.50,37.55,38.00,-0.2,7
114/04/23,5,200,41.75,41.75,37.35,38.20,-2.15,11
114/04/22,1,42,40.35,40.35,40.35,40.35,0.55,2
114/04/21,2,84,38.55,39.80,38.55,39.80,1.1,6
114/04/18,0,0,--,--,--,--,0.0,0
114/04/17,3,112,36.70,38.30,36.70,38.30,-2.15,4
114/04/16,0,3,--,--,--,--,0.0,3
114/04/15,7,291,41.55,41.55,40.50,40.50,-2.95,15
114/04/14,1,48,43.45,43.45,43.45,43.45,0.0,4
114/04/11,4,166,43.00,43.45,43.00,43.45,1.85,10
114/04/10,3,101,40.35,41.60,40.35,41.60,3.65,9
