日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,100,"3,214",32.14,32.14,32.14,32.14,0.04,2,2025-08-22
114/08/21,111,"3,561",31.93,32.10,31.93,32.10,0.26,6,2025-08-21
114/08/20,101,"3,216",31.83,31.84,31.83,31.84,0.24,5,2025-08-20
114/08/19,100,"3,160",31.60,31.60,31.60,31.60,-0.10,2,2025-08-19
114/08/18,103,"3,267",31.72,31.73,31.70,31.70,-0.16,5,2025-08-18
114/08/15,101,"3,232",32.01,32.01,32.00,32.00,0.06,3,2025-08-15
114/08/14,115,"3,677",31.97,31.97,31.94,31.94,0.14,14,2025-08-14
114/08/13,102,"3,246",31.81,31.81,31.80,31.80,0.08,5,2025-08-13
114/08/12,100,"3,174",31.72,31.72,31.72,31.72,0.09,5,2025-08-12
114/08/11,101,"3,195",31.60,31.63,31.60,31.63,-0.08,3,2025-08-11
114/08/08,119,"3,772",31.63,31.71,31.63,31.71,0.11,4,2025-08-08
114/08/08,119,"3,772",31.63,31.71,31.63,31.71,0.11,4,2025-08-08
114/08/07,111,"3,510",31.78,31.78,31.60,31.60,-0.22,4,2025-08-07
114/08/07,111,"3,510",31.78,31.78,31.6,31.6,-0.22,4,2025-08-07
114/08/06,100,"3,182",31.82,31.82,31.82,31.82,0.05,2,2025-08-06
114/08/06,100,"3,182",31.82,31.82,31.82,31.82,0.05,2,2025-08-06
114/08/05,112,"3,558",31.76,31.77,31.76,31.77,0.33,6,2025-08-05
114/08/05,112,"3,558",31.76,31.77,31.76,31.77,0.33,6,2025-08-05
114/08/04,108,"3,393",31.38,31.44,31.38,31.44,0.0,12,2025-08-04
114/08/04,108,"3,393",31.38,31.44,31.38,31.44,0.00,12,2025-08-04
114/08/01,105,"3,301",31.41,31.44,31.41,31.44,-0.01,7,2025-08-01
114/08/01,105,"3,301",31.41,31.44,31.41,31.44,-0.01,7,2025-08-01
114/07/31,121,"3,806",31.44,31.48,31.44,31.45,0.13,6,2025-07-31
114/07/31,121,"3,806",31.44,31.48,31.44,31.45,0.13,6,2025-07-31
114/07/30,114,"3,572",31.25,31.32,31.25,31.32,0.38,19,2025-07-30
114/07/30,114,"3,572",31.25,31.32,31.25,31.32,0.38,19,2025-07-30
114/07/29,100,"3,094",30.94,30.94,30.94,30.94,0.07,2,2025-07-29
114/07/29,100,"3,094",30.94,30.94,30.94,30.94,0.07,2,2025-07-29
114/07/28,102,"3,149",30.82,30.87,30.82,30.87,0.14,4,2025-07-28
114/07/28,102,"3,149",30.82,30.87,30.82,30.87,0.14,4,2025-07-28
114/07/25,141,"4,334",30.68,30.75,30.66,30.73,0.27,12,2025-07-25
114/07/25,141,"4,334",30.68,30.75,30.66,30.73,0.27,12,2025-07-25
