日期,收盤價
2025-08-01,28.20
2025-07-31,27.95
2025-07-30,28.25
2025-07-29,28.25
2025-07-28,29.00
2025-07-25,29.25
2025-07-24,29.30
2025-07-23,29.40
2025-07-22,28.50
2025-07-21,29.10
2025-07-18,29.30
2025-07-17,28.80
2025-07-16,28.40
2025-07-15,28.70
2025-07-14,28.60
2025-07-11,28.85
2025-07-10,28.45
2025-07-09,28.55
2025-07-08,28.95
2025-07-07,29.45
2025-07-04,29.85
2025-07-03,30.15
2025-07-02,30.05
2025-07-01,30.20
2025-06-30,29.95
2025-06-27,30.20
2025-06-26,30.05
2025-06-25,29.95
2025-06-24,30.10
2025-06-23,29.85
2025-06-20,29.85
2025-06-19,30.10
2025-06-18,30.80
2025-06-17,31.30
2025-06-16,34.25
2025-06-13,34.10
2025-06-12,34.50
2025-06-11,34.70
2025-06-10,34.60
2025-06-09,35.50
2025-06-06,36.45
2025-06-05,36.10
2025-06-04,36.00
2025-06-03,35.70
2025-06-02,35.50
2025-05-29,35.40
2025-05-28,35.70
2025-05-27,36.05
2025-05-26,36.55
2025-05-23,36.40
2025-05-22,36.15
2025-05-21,36.40
2025-05-20,35.55
2025-05-19,35.60
2025-05-16,35.50
2025-05-15,35.60
2025-05-14,35.85
2025-05-13,36.30
2025-05-12,35.70
2025-05-09,35.50
2025-05-08,35.45
2025-05-07,35.40
2025-05-06,35.60
2025-05-05,36.00
2025-05-02,36.05
2025-04-30,35.00
2025-04-29,35.45
2025-04-28,34.55
2025-04-25,34.15
2025-04-24,33.65
2025-04-23,33.50
2025-04-22,33.00
2025-04-21,33.25
2025-04-18,33.80
2025-04-17,33.00
2025-04-16,33.25
2025-04-15,33.65
2025-04-14,32.50
2025-04-11,31.55
2025-04-10,31.05
2025-04-09,28.25
2025-04-08,30.65
2025-04-07,33.00
2025-04-02,36.65
2025-04-01,36.25
2025-03-31,36.00
2025-03-28,37.10
2025-03-27,37.70
2025-03-26,38.20
2025-03-25,38.25
2025-03-24,38.60
2025-03-21,38.00
2025-03-20,37.40
2025-03-19,36.50
2025-03-18,37.10
2025-03-17,36.45
2025-03-14,36.10
2025-03-13,35.60
2025-03-12,35.45
2025-03-11,35.55
2025-03-10,33.70
2025-03-07,34.75
2025-03-06,34.35
2025-03-05,34.40
2025-03-04,34.15
2025-03-03,34.00
