日期,收盤價
2025-08-01,8.92
2025-07-31,8.75
2025-07-30,8.75
2025-07-29,8.54
2025-07-28,8.57
2025-07-25,8.62
2025-07-24,8.60
2025-07-23,8.59
2025-07-22,8.49
2025-07-21,8.63
2025-07-18,8.64
2025-07-17,8.60
2025-07-16,8.57
2025-07-15,8.65
2025-07-14,8.65
2025-07-11,8.49
2025-07-10,8.55
2025-07-09,8.70
2025-07-08,8.79
2025-07-07,8.96
2025-07-04,9.07
2025-07-03,9.05
2025-07-02,8.59
2025-07-01,8.64
2025-06-30,8.57
2025-06-27,8.55
2025-06-26,8.51
2025-06-25,8.35
2025-06-24,8.45
2025-06-23,8.26
2025-06-20,8.50
2025-06-19,8.42
2025-06-18,8.67
2025-06-17,8.66
2025-06-16,8.97
2025-06-13,8.44
2025-06-12,8.68
2025-06-11,8.68
2025-06-10,8.58
2025-06-09,8.58
2025-06-06,8.94
2025-06-05,8.97
2025-06-04,8.88
2025-06-03,8.74
2025-06-02,8.72
2025-05-29,9.05
2025-05-28,9.13
2025-05-27,9.11
2025-05-26,9.31
2025-05-23,9.40
2025-05-22,9.27
2025-05-21,9.43
2025-05-20,9.24
2025-05-19,9.28
2025-05-16,9.58
2025-05-15,9.58
2025-05-14,9.59
2025-05-13,9.49
2025-05-12,9.50
2025-05-09,9.57
2025-05-08,9.55
2025-05-07,9.65
2025-05-06,9.68
2025-05-05,9.70
2025-05-02,10.10
2025-04-30,9.80
2025-04-29,9.98
2025-04-28,9.81
2025-04-25,9.58
2025-04-24,9.07
2025-04-23,9.01
2025-04-22,8.71
2025-04-21,8.91
2025-04-18,9.18
2025-04-17,9.01
2025-04-16,9.07
2025-04-15,9.38
2025-04-14,9.05
2025-04-11,8.50
2025-04-10,8.47
2025-04-09,7.70
2025-04-08,8.51
2025-04-07,9.45
2025-04-02,10.50
2025-04-01,10.35
2025-03-31,10.20
2025-03-28,10.80
2025-03-27,11.05
2025-03-26,11.25
2025-03-25,11.15
2025-03-24,11.50
2025-03-21,11.70
2025-03-20,11.70
2025-03-19,11.55
2025-03-18,11.70
2025-03-17,11.85
2025-03-14,11.90
2025-03-13,11.90
2025-03-12,12.25
2025-03-11,11.95
2025-03-10,12.20
2025-03-07,12.05
2025-03-06,12.05
2025-03-05,12.35
2025-03-04,12.25
2025-03-03,12.20
