日期,收盤價
2025-08-01,45.50
2025-07-31,44.00
2025-07-30,44.65
2025-07-29,44.80
2025-07-28,45.05
2025-07-25,45.00
2025-07-24,45.90
2025-07-23,45.75
2025-07-22,46.30
2025-07-21,47.45
2025-07-18,45.65
2025-07-17,45.55
2025-07-16,44.85
2025-07-15,44.80
2025-07-14,45.20
2025-07-11,45.80
2025-07-10,45.70
2025-07-09,45.90
2025-07-08,45.35
2025-07-07,46.30
2025-07-04,46.00
2025-07-03,49.05
2025-07-02,47.35
2025-07-01,46.80
2025-06-30,46.10
2025-06-27,49.25
2025-06-26,48.80
2025-06-25,49.20
2025-06-24,49.05
2025-06-23,48.00
2025-06-20,47.25
2025-06-19,47.75
2025-06-18,47.55
2025-06-17,48.50
2025-06-16,47.95
2025-06-13,47.70
2025-06-12,47.55
2025-06-11,49.15
2025-06-10,46.35
2025-06-09,45.35
2025-06-06,46.50
2025-06-05,46.35
2025-06-04,45.00
2025-06-03,45.15
2025-06-02,45.00
2025-05-29,43.05
2025-05-28,43.00
2025-05-27,42.50
2025-05-26,42.70
2025-05-23,43.80
2025-05-22,45.00
2025-05-21,42.50
2025-05-20,38.65
2025-05-19,37.30
2025-05-16,37.85
2025-05-15,38.40
2025-05-14,37.45
2025-05-13,35.80
2025-05-12,35.10
2025-05-09,32.35
2025-05-08,33.55
2025-05-07,33.40
2025-05-06,33.95
2025-05-05,34.00
2025-05-02,35.30
2025-04-30,34.00
2025-04-29,35.50
2025-04-28,34.50
2025-04-25,33.30
2025-04-24,32.70
2025-04-23,32.40
2025-04-22,31.70
2025-04-21,32.55
2025-04-18,34.00
2025-04-17,33.95
2025-04-16,33.70
2025-04-15,33.45
2025-04-14,31.35
2025-04-11,32.35
2025-04-10,34.65
2025-04-09,37.35
2025-04-08,41.50
2025-04-07,46.10
2025-04-02,51.20
2025-04-01,53.30
2025-03-31,51.30
2025-03-28,54.40
2025-03-27,53.70
2025-03-26,52.50
2025-03-25,50.60
2025-03-24,51.00
2025-03-21,49.70
2025-03-20,49.00
2025-03-19,47.80
2025-03-18,48.00
2025-03-17,47.95
2025-03-14,48.10
2025-03-13,47.95
2025-03-12,48.45
2025-03-11,48.35
2025-03-10,48.90
2025-03-07,48.85
2025-03-06,49.60
2025-03-05,50.00
2025-03-04,50.00
2025-03-03,50.10
