日期,收盤價
2025-08-01,18.40
2025-07-31,18.05
2025-07-30,18.25
2025-07-29,18.10
2025-07-28,18.15
2025-07-25,18.10
2025-07-24,18.20
2025-07-23,18.05
2025-07-22,17.65
2025-07-21,18.45
2025-07-18,18.40
2025-07-17,18.55
2025-07-16,18.30
2025-07-15,18.30
2025-07-14,18.05
2025-07-11,18.35
2025-07-10,18.20
2025-07-09,18.70
2025-07-08,18.75
2025-07-07,19.30
2025-07-04,19.60
2025-07-03,20.10
2025-07-02,19.80
2025-07-01,19.65
2025-06-30,20.25
2025-06-27,20.40
2025-06-26,20.35
2025-06-25,20.10
2025-06-24,20.35
2025-06-23,19.45
2025-06-20,19.60
2025-06-19,20.00
2025-06-18,20.60
2025-06-17,20.70
2025-06-16,20.80
2025-06-13,20.50
2025-06-12,20.90
2025-06-11,21.00
2025-06-10,20.80
2025-06-09,20.60
2025-06-06,20.80
2025-06-05,21.05
2025-06-04,21.35
2025-06-03,20.65
2025-06-02,20.60
2025-05-29,21.50
2025-05-28,21.30
2025-05-27,21.35
2025-05-26,21.85
2025-05-23,22.35
2025-05-22,22.25
2025-05-21,22.10
2025-05-20,21.75
2025-05-19,21.60
2025-05-16,20.75
2025-05-15,20.45
2025-05-14,20.50
2025-05-13,20.35
2025-05-12,20.15
2025-05-09,20.00
2025-05-08,20.25
2025-05-07,19.65
2025-05-06,19.60
2025-05-05,19.45
2025-05-02,20.10
2025-04-30,19.70
2025-04-29,20.25
2025-04-28,19.65
2025-04-25,19.30
2025-04-24,19.15
2025-04-23,19.15
2025-04-22,18.20
2025-04-21,18.60
2025-04-18,18.85
2025-04-17,18.85
2025-04-16,19.10
2025-04-15,19.80
2025-04-14,19.50
2025-04-11,19.15
2025-04-10,17.90
2025-04-09,16.30
2025-04-08,18.10
2025-04-07,20.10
2025-04-02,22.30
2025-04-01,21.90
2025-03-31,21.40
2025-03-28,22.65
2025-03-27,23.30
2025-03-26,23.75
2025-03-25,23.45
2025-03-24,24.05
2025-03-21,24.25
2025-03-20,23.75
2025-03-19,23.25
2025-03-18,23.85
2025-03-17,23.50
2025-03-14,23.55
2025-03-13,23.40
2025-03-12,24.65
2025-03-11,25.05
2025-03-10,25.50
2025-03-07,25.75
2025-03-06,26.25
2025-03-05,26.15
2025-03-04,26.15
2025-03-03,25.60
