日期,收盤價
2025-08-01,26.05
2025-07-31,26.00
2025-07-30,26.55
2025-07-29,26.15
2025-07-28,26.45
2025-07-25,26.45
2025-07-24,27.00
2025-07-23,26.85
2025-07-22,26.10
2025-07-21,26.75
2025-07-18,27.25
2025-07-17,27.50
2025-07-16,26.75
2025-07-15,25.80
2025-07-14,26.00
2025-07-11,26.55
2025-07-10,27.00
2025-07-09,27.25
2025-07-08,26.80
2025-07-07,26.55
2025-07-04,27.00
2025-07-03,27.45
2025-07-02,26.85
2025-07-01,26.65
2025-06-30,26.95
2025-06-27,27.15
2025-06-26,27.90
2025-06-25,27.95
2025-06-24,27.95
2025-06-23,27.60
2025-06-20,27.95
2025-06-19,28.30
2025-06-18,28.80
2025-06-17,28.80
2025-06-16,28.55
2025-06-13,28.40
2025-06-12,29.10
2025-06-11,29.90
2025-06-10,29.55
2025-06-09,29.35
2025-06-06,29.45
2025-06-05,28.90
2025-06-04,28.10
2025-06-03,27.75
2025-06-02,27.55
2025-05-29,28.40
2025-05-28,28.40
2025-05-27,28.10
2025-05-26,28.55
2025-05-23,28.45
2025-05-22,28.60
2025-05-21,28.60
2025-05-20,28.10
2025-05-19,28.05
2025-05-16,28.50
2025-05-15,28.50
2025-05-14,28.30
2025-05-13,27.25
2025-05-12,26.95
2025-05-09,26.40
2025-05-08,26.20
2025-05-07,26.20
2025-05-06,26.10
2025-05-05,25.85
2025-05-02,26.55
2025-04-30,26.35
2025-04-29,26.70
2025-04-28,26.35
2025-04-25,26.00
2025-04-24,25.60
2025-04-23,25.65
2025-04-22,24.70
2025-04-21,24.85
2025-04-18,25.30
2025-04-17,25.40
2025-04-16,25.30
2025-04-15,26.00
2025-04-14,25.30
2025-04-11,25.65
2025-04-10,23.40
2025-04-09,21.30
2025-04-08,23.65
2025-04-07,26.25
2025-04-02,29.15
2025-04-01,29.15
2025-03-31,29.00
2025-03-28,30.00
2025-03-27,30.50
2025-03-26,30.80
2025-03-25,30.30
2025-03-24,30.55
2025-03-21,30.95
2025-03-20,31.20
2025-03-19,30.80
2025-03-18,31.00
2025-03-17,31.15
2025-03-14,30.85
2025-03-13,30.55
2025-03-12,30.90
2025-03-11,30.30
2025-03-10,30.85
2025-03-07,30.75
2025-03-06,30.85
2025-03-05,31.35
2025-03-04,31.05
2025-03-03,31.15
