日期,收盤價
2025-08-01,5.97
2025-07-31,5.97
2025-07-30,6.03
2025-07-29,5.97
2025-07-28,6.01
2025-07-25,6.02
2025-07-24,6.02
2025-07-23,5.97
2025-07-22,5.90
2025-07-21,6.03
2025-07-18,5.99
2025-07-17,6.04
2025-07-16,6.03
2025-07-15,5.99
2025-07-14,5.97
2025-07-11,5.95
2025-07-10,5.86
2025-07-09,5.88
2025-07-08,5.91
2025-07-07,5.93
2025-07-04,5.97
2025-07-03,6.03
2025-07-02,6.00
2025-07-01,5.94
2025-06-30,5.92
2025-06-27,5.95
2025-06-26,5.92
2025-06-25,5.86
2025-06-24,5.85
2025-06-23,5.73
2025-06-20,5.87
2025-06-19,5.81
2025-06-18,6.05
2025-06-17,6.10
2025-06-16,6.16
2025-06-13,6.17
2025-06-12,6.16
2025-06-11,6.15
2025-06-10,6.14
2025-06-09,6.12
2025-06-06,6.09
2025-06-05,6.09
2025-06-04,6.09
2025-06-03,6.05
2025-06-02,6.06
2025-05-29,6.26
2025-05-28,6.26
2025-05-27,6.32
2025-05-26,6.42
2025-05-23,6.34
2025-05-22,6.34
2025-05-21,6.38
2025-05-20,6.34
2025-05-19,6.35
2025-05-16,6.42
2025-05-15,6.41
2025-05-14,6.50
2025-05-13,6.43
2025-05-12,6.49
2025-05-09,6.49
2025-05-08,6.47
2025-05-07,6.44
2025-05-06,6.44
2025-05-05,6.37
2025-05-02,6.33
2025-04-30,6.22
2025-04-29,6.25
2025-04-28,6.20
2025-04-25,6.20
2025-04-24,6.16
2025-04-23,6.20
2025-04-22,6.08
2025-04-21,6.14
2025-04-18,6.23
2025-04-17,6.25
2025-04-16,6.30
2025-04-15,6.46
2025-04-14,6.34
2025-04-11,6.40
2025-04-10,6.46
2025-04-09,5.88
2025-04-08,5.85
2025-04-07,6.30
2025-04-02,7.00
2025-04-01,7.02
2025-03-31,6.98
2025-03-28,7.10
2025-03-27,7.17
2025-03-26,7.17
2025-03-25,7.20
2025-03-24,7.24
2025-03-21,7.25
2025-03-20,7.24
2025-03-19,7.19
2025-03-18,7.18
2025-03-17,7.06
2025-03-14,7.05
2025-03-13,7.00
2025-03-12,7.06
2025-03-11,7.10
2025-03-10,7.15
2025-03-07,7.14
2025-03-06,7.16
2025-03-05,7.20
2025-03-04,7.17
2025-03-03,7.21
