日期,收盤價
2025-08-01,31.30
2025-07-31,30.95
2025-07-30,31.50
2025-07-29,31.60
2025-07-28,31.55
2025-07-25,31.55
2025-07-24,32.45
2025-07-23,31.65
2025-07-22,31.85
2025-07-21,32.70
2025-07-18,32.30
2025-07-17,32.30
2025-07-16,31.90
2025-07-15,30.85
2025-07-14,30.60
2025-07-11,31.15
2025-07-10,30.30
2025-07-09,30.30
2025-07-08,30.45
2025-07-07,30.50
2025-07-04,31.30
2025-07-03,32.70
2025-07-02,32.00
2025-07-01,32.20
2025-06-30,31.80
2025-06-27,32.30
2025-06-26,32.15
2025-06-25,31.90
2025-06-24,31.75
2025-06-23,32.50
2025-06-20,33.25
2025-06-19,33.80
2025-06-18,35.50
2025-06-17,35.15
2025-06-16,34.55
2025-06-13,34.80
2025-06-12,35.20
2025-06-11,35.10
2025-06-10,35.05
2025-06-09,34.95
2025-06-06,35.70
2025-06-05,35.90
2025-06-04,35.55
2025-06-03,35.05
2025-06-02,35.80
2025-05-29,36.85
2025-05-28,37.10
2025-05-27,37.75
2025-05-26,38.65
2025-05-23,38.70
2025-05-22,38.35
2025-05-21,39.15
2025-05-20,38.10
2025-05-19,37.80
2025-05-16,38.40
2025-05-15,38.50
2025-05-14,39.65
2025-05-13,38.20
2025-05-12,38.80
2025-05-09,40.60
2025-05-08,44.85
2025-05-07,40.80
2025-05-06,37.10
2025-05-05,35.50
2025-05-02,36.20
2025-04-30,34.80
2025-04-29,34.40
2025-04-28,33.60
2025-04-25,32.50
2025-04-24,30.95
2025-04-23,31.00
2025-04-22,29.65
2025-04-21,29.80
2025-04-18,30.70
2025-04-17,30.85
2025-04-16,30.80
2025-04-15,32.05
2025-04-14,30.60
2025-04-11,30.50
2025-04-10,30.30
2025-04-09,27.55
2025-04-08,30.60
2025-04-07,33.95
2025-04-02,37.70
2025-04-01,38.05
2025-03-31,37.10
2025-03-28,38.95
2025-03-27,41.30
2025-03-26,42.05
2025-03-25,41.70
2025-03-24,41.70
2025-03-21,41.90
2025-03-20,41.85
2025-03-19,41.20
2025-03-18,42.00
2025-03-17,41.50
2025-03-14,41.80
2025-03-13,41.10
2025-03-12,41.80
2025-03-11,42.05
2025-03-10,43.50
2025-03-07,43.80
2025-03-06,45.30
2025-03-05,46.50
2025-03-04,46.45
2025-03-03,46.55
