日期,收盤價
2025-08-01,25.80
2025-07-31,26.25
2025-07-30,25.10
2025-07-29,24.60
2025-07-28,24.85
2025-07-25,25.00
2025-07-24,25.00
2025-07-23,25.10
2025-07-22,24.50
2025-07-21,25.50
2025-07-18,25.60
2025-07-17,25.85
2025-07-16,25.40
2025-07-15,25.10
2025-07-14,24.80
2025-07-11,25.20
2025-07-10,25.20
2025-07-09,25.70
2025-07-08,24.65
2025-07-07,25.10
2025-07-04,25.50
2025-07-03,26.60
2025-07-02,27.25
2025-07-01,28.20
2025-06-30,25.65
2025-06-27,25.75
2025-06-26,25.50
2025-06-25,25.20
2025-06-24,24.70
2025-06-23,24.05
2025-06-20,24.55
2025-06-19,24.00
2025-06-18,24.90
2025-06-17,25.30
2025-06-16,24.90
2025-06-13,24.90
2025-06-12,25.70
2025-06-11,26.00
2025-06-10,25.85
2025-06-09,26.00
2025-06-06,26.00
2025-06-05,25.80
2025-06-04,25.35
2025-06-03,24.65
2025-06-02,24.90
2025-05-29,25.75
2025-05-28,25.80
2025-05-27,25.60
2025-05-26,25.80
2025-05-23,26.20
2025-05-22,26.70
2025-05-21,27.20
2025-05-20,26.80
2025-05-19,26.90
2025-05-16,27.05
2025-05-15,27.25
2025-05-14,27.35
2025-05-13,27.50
2025-05-12,27.80
2025-05-09,25.30
2025-05-08,25.45
2025-05-07,25.00
2025-05-06,25.30
2025-05-05,25.40
2025-05-02,26.85
2025-04-30,26.70
2025-04-29,27.40
2025-04-28,26.95
2025-04-25,24.50
2025-04-24,23.20
2025-04-23,23.45
2025-04-22,22.50
2025-04-21,22.95
2025-04-18,23.65
2025-04-17,23.55
2025-04-16,23.70
2025-04-15,24.50
2025-04-14,23.50
2025-04-11,22.65
2025-04-10,22.75
2025-04-09,20.70
2025-04-08,22.95
2025-04-07,25.45
2025-04-02,28.25
2025-04-01,28.05
2025-03-31,27.25
2025-03-28,29.40
2025-03-27,30.60
2025-03-26,31.00
2025-03-25,30.80
2025-03-24,31.30
2025-03-21,31.85
2025-03-20,32.10
2025-03-19,32.45
2025-03-18,32.90
2025-03-17,31.10
2025-03-14,31.65
2025-03-13,31.70
2025-03-12,32.50
2025-03-11,32.15
2025-03-10,32.60
2025-03-07,32.60
2025-03-06,32.95
2025-03-05,33.45
2025-03-04,33.25
2025-03-03,32.65
